Ano do Evento;Nome do Evento;Evento Gratuito;Qtd Total de Inscritos;Qtd Concluintes;Valor Recebido;% de Ocupação
2018;Práticas de Recrutamento e Seleção por Competência;Sim;30;30;0;1
2018;PRÁTICAS GERENCIAIS COM FOCO EM RESULTADOS;Não;26;25;2250;0.866666667
2018;Precisando de dinheiro? Avalie as possibilidades de financiamento para o seu negócio.;Não;27;27;525;0.771428571
2018;Produção de Mel através do manejo para alta produtividade;Sim;4;0;0;-
2018;Produção de mel através do manejo para alta produtividade;Sim;3;0;0;-
2018;Prototipação e MVP;Não;48;48;4800;0.96
2018;PROTOTIPAGEM & MVP;Sim;10;10;0;0.2
2018;Prototipagem e Mínimo Produto Viável;Sim;41;41;0;0.976190476
2018;Prototipe : Execução Estratégica;Não;1;0;0;-
2018;Prototipe : Jornada do Cliente;Não;15;15;450;0.75
2018;Prototipe: Jornada do cliente - Sebraelab;Não;3;3;90;1
2018;Psicologia da auto-imagem (sua imagem. conduz com a sua personalidade?);Sim;20;20;0;0.2
2018;QUALIDADE DA ÁGUA;Sim;13;13;0;0.144444444
2018;QUEIJO ARTESANAL BRASILEIRO. UMA TRILHA PELOS SABORES E CULTURA DO PAÍS;Sim;7;7;0;0.7
2018;RAVIOLI DE INHAME COM CAMARÃO;Sim;42;42;0;0.7
2018;RAVIOLI FUNCIONAL COM COULIS DE LARANJA;Sim;10;10;0;0.666666667
2018;RECURSOS HUMANOS;Sim;22;21;0;0.35
2018;Recursos Humanos - Gestão de Pessoas.;Sim;22;22;0;0.44
2018;REFORMA TRABALHISTA: o que Muda na sua empresa;Sim;35;35;0;0.7
2018;REGIONAL X CONTEMPORÂNEO: CUPCAKE DE MILHO COM RECHEIO DE BRIGADEIRO DE RAPADURA;Sim;15;15;0;1
2018;Relações Humanas - Desenvolvendo Lideranças;Não;7;7;787.5;0.7
2018;Repasse da Tecnologia Social PAIS;Sim;12;12;0;0.4
2018;Reunião do Núcleo de Beleza de Campina Grande;Sim;25;25;0;0.625
2018;REVENUE MANAGEMENT E DISTRIBUIÇÃO HOTELEIRA;Sim;79;79;0;0.79
2018;RUBACÃO DE FAVA VERDE COM FRUTOS DO MAR;Sim;34;34;0;0.566666667
2018;Saiba  qual a linha de crédito você pode solicitar ao Banco do Brasil #SEMANADOMEI;Sim;1;1;0;0.02
2018;Saiba quais as linhas de Crédito você precisa solicitar ao Banco Santander #SEMANADOMEI;Sim;34;33;0;0.66
2018;Saiba qual as linhas de crédito você pode solicitar a Caixa Econômica Federal #SEMANADOMEI;Sim;9;9;0;0.18
2018;Saiba qual as linhas de crédito você pode solicitar às instituições Financeiras - Banco do Brasil #SEMANADOMEI;Sim;1;0;0;-
2018;Saiba qual as linhas de crédito você pode solicitar às instituições Financeiras - Banco do Nordeste #SEMANADOMEI;Sim;102;102;0;0.927272727
2018;Saiba que linhas de crédito você pode solicitar às instituições Financeiras - Santander #SEMANADOMEI;Sim;3;0;0;-
2018;Salão Parceiro (legalização de autônomos do segmento da beleza) e formalização do MEI;Sim;18;14;0;0.14
2018;Santander;Sim;7;7;0;0.14
2018;SEI COMPRAR;Não;3;0;0;-
2018;SEI Comprar;Não;42;39;860;0.557142857
2018;SEI Comprar;Sim;20;20;0;0.909090909
2018;SEI Comprar #SEMANADOMEI;Não;7;7;70;0.175
2018;SEI CONTROLAR MEU DINHEIRO;Não;12;11;212;0.44
2018;SEI CONTROLAR MEU DINHEIRO #SEMANADOMEI;Não;31;31;310;0.775
2018;SEI Controlar meu dinheiro #SEMANADOMEI;Não;7;5;50;0.125
2018;SEI controlar meu Dinheiro #SEMANADOMEI;Não;22;22;220;0.55
2018;SEI Controlar o Meu Dinheiro;Não;146;142;3400;0.898734177
2018;SEI Controlar o Meu Dinheiro;Sim;11;11;0;0.366666667
2018;SEI Empreender;Sim;6;5;0;0.1
2018;SEI Formar Preço #SEMANADOMEI;Não;14;14;140;0.175
2018;SEI Planejar;Não;166;123;3207;0.842465753
2018;SEI Vender;Não;56;55;1225;0.604395604
2018;SEI VENDER #SEMANADOMEI;Não;27;26;260;0.866666667
2018;SEI Vender #SEMANADOMEI;Não;25;24;330;0.336363636
2018;Semana Nacional do Crédito: orientações para acesso ao crédito;Sim;26;25;0;0.26
2018;Semana Nacional do Micro Empreendedor Individual - Palestra Acesso ao Crédito Banco do Nordeste;Sim;13;13;0;0.866666667
2018;Semana Nacional do Micro Empreendedor Individual - Palestra Acesso ao Crédito Santander;Sim;25;25;0;1
2018;Semana Nacional do Micro Empreendedor Individual - Palestra Aprenda se Divertindo sobre Direitos e Deveres do MEI;Não;15;14;260;0.933333333
2018;Seminário - Desafios e cenário contábil para empresários em Campina Grande;Sim;100;100;0;1
2018;Seminário  Educação Ambiental. Agroecologia e Convivência com a Semiaridez;Sim;75;75;0;0.75
2018;Seminário  Regional de Compras Governamentais - Cabaceiras;Sim;159;159;0;0.935294118
2018;SEMINÁRIO 2ª RODADA DE NEGÓCIO DA BELEZA;Sim;184;184;0;0.92
2018;SEMINÁRIO A GASTRONOMIA - FEIRA INTERNACIONAL DE ECONOMIA CRIATIVA;Sim;8;8;0;0.32
2018;Seminário de Crédito BNDES;Sim;118;102;0;0.784615385
2018;Seminário de Crédito BNDES - Lagoa Seca;Sim;38;38;0;0.76
2018;SEMINÁRIO DE INOVAÇÃO E TECNOLOGIA - CIÊNCIA PARA REDUÇÃO DA DESIGUALDADE;Sim;150;150;0;0.75
2018;SEMINARIO DE TURISMO RURAL - RURALTUR;Não;6;6;600;0.06
2018;Seminário Desafios do Crescimento - Um Jeito Arretado de Empreender - Bráulio Bessa;Não;116;116;4640;0.58
2018;SEMINÁRIO ECONOMIA CRIATIVA - PENSANDO FORA DA CAIXA: AS ESTRATÉGIAS MENTAIS PARA CRIAR O NOVO;Não;162;160;5800;0.941176471
2018;Seminário Empreendedores  e os Pequenos Negócios Gerando Desenvolvimento Social e Econômico;Sim;331;0;0;-
2018;Seminário Regional de Compras Governamentais;Sim;125;125;0;0.568181818
2018;Seminário Regional de Compras Governamentais - Caaporã;Sim;92;65;0;0.613333333
2018;SEMINÁRIO REGIONAL DE COMPRAS GOVERNAMENTAIS - CONCEIÇÃO -PB;Sim;100;100;0;1
2018;Seminário Regional de Compras Governamentais - Guarabira;Sim;130;130;0;1
2018;Seminário Regional de Compras Governamentais - Monteiro;Sim;145;145;0;0.966666667
2018;Seminário Regional de Compras Governamentais - Patos-PB;Sim;73;73;0;0.486666667
2018;SEMINÁRIO SOBRE A IMPORTÂNCIA DA PRODUÇÃO MUSICAL COM OS GONZAGAS - FEIRA INTERNACIONAL DE ECONOMIA CRIATIVA;Sim;8;0;0;-
2018;SEMINÁRIO SOBRE PRODUÇÃO MUSICAL - FEIRA INTERNACIONAL DE ECONOMIA CRIATIVA;Sim;10;10;0;0.4
2018;SEMINÁRIO SOBRE TRABALHO EM CRUZEIROS PARA MÚSICOS - FEIRA INTERNACIONAL DE ECONOMIA CRIATIVA;Sim;7;7;0;0.28
2018;SEMINARIO TURISMO RURAL - RURALTUR (ESTUDANTES);Sim;217;212;0;0.963636364
2018;Seminários diversos;Sim;59;58;0;0.283333333
2018;Sensibilização para o Lidera Turismo;Sim;6;6;0;0.24
2018;Share_id '''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''';Sim;14;14;0;0.466666667
2018;Share_ideas. marketing. modelos de pesquisas e jornada de clientes;Sim;17;16;0;0.32
2018;Sistemas Construtivos em aço e concreto;Sim;24;24;0;0.8
2018;Software de Gestão para Piscicultura;Sim;12;12;0;0.6
2018;Software Freedom Day;Sim;47;47;0;0.94
2018;SOLUÇÕES CRIATIVAS PARA MULTIPLICAR AS VENDAS;Não;1;0;0;-
2018;SOLUÇÕES PARA MULTIPLICAR AS VENDAS;Não;14;14;1260;0.56
2018;SORVETE DE PÃO NA CHAPA COM ESPUMA DE DOCE DE LEITE E CAFÉ;Sim;38;38;0;0.76
2018;Startup Day;Não;53;53;1325;0.53
2018;Startup ON;Sim;56;56;0;0.8
2018;Startup Weekend;Não;65;65;3900;0.65
2018;SUCESU e Sebrae: ações biênio 2019/2020;Sim;22;22;0;0.733333333
2018;Suspensão/Amortecedores;Sim;22;0;0;-
2018;SUSTENTABILIDADE - CONTROLE BIOLÓGICO DE PRAGAS;Sim;29;29;0;0.58
2018;Sustentabilidade em edifícios corporativos;Sim;35;35;0;1
2018;SUSTENTABILIDADE: CONSTRUINDO UMA COZINHA AUTORAL;Sim;15;0;0;-
2018;TARTA DE CARNE DE SOL COM BANANA DA TERRA;Sim;35;35;0;0.7
2018;TechTur;Sim;10;10;0;0.4
2018;TechTur 2018;Sim;11;11;0;0.44
2018;TechTur 2018 - Estudante;Não;13;13;650;0.018571429
2018;TechTur 2018 - Inteira;Não;22;22;2200;0.055
2018;Técnicas construtivas para o Pequeno Construtor;Sim;44;44;0;0.88
2018;Técnicas de alta produtividade para a produção Forragem para Silagem;Sim;9;0;0;-
2018;TÉCNICAS DE CORTES ESPECIAIS - PRIME CARNES;Sim;38;38;0;0.633333333
2018;TÉCNICAS DE NEGOCIAÇÕES;Não;22;19;1890;0.7
2018;TÉCNICAS DE REUSO E SUSTENTABILIDADE DO SOLO E ÁGUA;Sim;23;23;0;0.46
2018;TÉCNICAS DE VENDAS;Não;21;18;1890;0.7
2018;TÉCNICAS DE VENDAS - COMO VENDER MAIS E MELHOR;Não;12;11;1080;0.6
2018;Técnicas de Vendas: aprenda estratégias de como vender mais e melhor.;Não;23;23;1870;0.575
2018;Técnicas Fáceis em penteados incríveis;Sim;41;27;0;0.27
2018;TÉCNICAS MODERNAS DE VENDA;Não;27;27;2210;0.9
2018;TÉCNICAS SUSTENTÁVEIS PARA CAPTAÇÃO DE ÁGUA;Sim;31;31;0;0.62
2018;TELEMARKETING;Não;21;18;1749.93;0.875
2018;TENDÊNCIAS DE MECHAS 2018/19 ILUMINATION POINTS - MARIE LOUISE;Sim;128;128;0;0.32
2018;TENDÊNCIAS DE MODA E MERCADO - FEIRA DE NEGÓCIOS INOVA MONTEIRO TREND;Sim;25;25;0;1
2018;Tendências do setor imobiliário e as novas expectativas do consumidor;Sim;15;0;0;-
2018;TENDÊNCIAS EM CORTES E PENTEADOS ITALLIAN HAIRTECH;Sim;288;286;0;0.715
2018;Terças de Projeto;Sim;9;9;0;0.6
2018;TERRITÓRIO EMPREENDEDOR SUSTENTÁVEL - TES;Sim;23;23;0;0.918918919
2018;Tortas Geladas #SEMANADOMEI;Não;2;2;20;0.05
2018;Transformação Digital: a urgência do futuro - ESTUDANTE;Não;2;0;0;-
2018;Transformação Digital: a urgência do futuro. - INTEIRA;Não;4;0;0;-
2018;Transforme Oportunidades em Resultados;Sim;45;44;0;0.733333333
2018;TRANSFORME SUA IDEIA EM MODELO DE NEGÓCIO;Não;21;21;480;1
2018;TRANSFORME SUA IDÉIA EM MODELO DE NEGÓCIO;Não;51;51;4080;1
2018;Transforme sua Ideia em Modelo de Negócio;Não;2;0;0;-
2018;Transforme sua Ideia em Negócios;Sim;57;57;0;0.814285714
2018;TRATAMENTO DE SHOCK PARA ACNE DE TODOS OS GRAUS - ARAGO;Sim;41;38;0;0.76
2018;TRIBUTAÇÃO EMPRESARIAL;Não;16;13;3360;0.533333333
2018;Turismo e Economia Criativa Como Estratégia de Desenvolvimento no Município;Sim;21;21;0;0.7
2018;Turismo e Experiência Criativa;Sim;14;14;0;0.56
2018;UM JEITO ARRETADO DE EMPREENDER;Sim;294;294;0;0.588
2018;Um Jeito Arretado de Empreender;Sim;277;277;0;0.395714286
2018;Um Jeito Arretado de Empreender- Bráulio Bessa - Estudante;Não;67;66;1320;0.942857143
2018;Um Jeito Arretado de Empreender - Bráulio Bessa - Inteira;Não;157;157;6280;0.241538462
2018;Validação Customizada;Sim;5;5;0;0.25
2018;VENDAS CRIATIVAS #EXPONEGOCIO;Sim;36;35;0;1
2018;Visagismo;Sim;26;26;0;0.26
2018;Visita SEBRAELAB;Sim;12;12;0;0.4
2018;Visual Merchandising voltado para Feiras de Negócios - Inova Monteiro Trend;Sim;25;25;0;1
2018;WORKSHOP - ATENDIMENTO AO CLIENTE;Sim;10;10;0;1
2018;WORKSHOP - DESENVOLVIMENTO TERRITORIAL PARA FEIRANTES;Sim;30;30;0;0.857142857
2018;Workshop - Games;Não;31;31;775;0.775
2018;Workshop - I Meetup de direito e tecnologia.;Não;10;10;300;0.333333333
2018;Workshop - Lean Canvas;Sim;15;15;0;0.75
2018;Workshop - Learn Startup e Customer Validation;Não;20;20;1600;0.5
2018;WORKSHOP - MINDSET EMPREENDEDOR;Sim;18;18;0;0.9
2018;Workshop - Planejamento Estratégico - Personal Trainer;Sim;7;7;0;0.114285714
2018;Workshop - Plano financeiro;Não;7;5;120;0.5
2018;WORKSHOP -PLANO DE NEGÓCIO - 5ª - MÓDULO: PLANO DE MARKETING E GESTÃO;Não;7;6;240;0.5
2018;Workshop 01 - Modelo de Negócio;Não;18;18;8730;0.72
2018;Workshop 02 - Avaliação Organizacional;Não;19;19;9215;0.95
2018;Workshop 03 - Desenvolvimento Humano Organizacional (DHO);Não;17;17;8245;0.85
2018;Workshop 04: Orientação por Processos;Não;20;20;9700;1
2018;Workshop 05 - Desenvolvimento Sustentável;Não;16;16;7760;0.64
2018;Workshop 06 - Compromisso com as Partes Interessadas;Não;18;16;7760;0.8
2018;Workshop 07 - Liderança Transformadora;Não;17;17;8245;0.944444444
2018;Workshop 08 - Pensamento Sistêmico;Não;13;13;6305;0.65
2018;Workshop 09 - Geração de Valor;Não;9;9;4365;0.5
2018;Workshop As Principais Mudanças da Reforma Trabalhista;Não;19;18;540;0.9
2018;Workshop Atendimento e Vendas;Não;22;22;1320;0.628571429
2018;Workshop Como Atender Melhor o Seu Cliente;Não;17;17;510;0.85
2018;Workshop de Aspectos Jurídicos para Startups;Não;47;47;4320;0.783333333
2018;WORKSHOP DE CANTO - SALÃO DE MÚSICA - FEIRA INTERNACIONAL DE ECONOMIA CRIATIVA;Sim;17;17;0;0.68
2018;Workshop de Conflitos entre co-founders e Gestão de Pessoas;Não;22;22;1760;0.733333333
2018;Workshop de Finanças e Investimento para Startups;Não;42;42;3800;0.763636364
2018;Workshop de Liderança;Sim;48;48;0;0.96
2018;Workshop de Media Training e Assessoria de Imprensa;Não;68;68;6360;0.85
2018;Workshop de Modelagem de Negócios (BMC & Lean Canvas);Não;26;26;1720;0.52
2018;Workshop de Modelo de Excelência da Gestão para empresas de Contabilidade - Módulo 10;Não;10;10;4850;0.555555556
2018;Workshop de Modelo de Excelência da Gestão para empresas de Contabilidade - Módulo 11;Não;13;13;6305;0.722222222
2018;Workshop de Pitch;Não;50;50;4680;0.85
2018;WORKSHOP DE TROMPETE - FEIRA INTERNACIONAL DE ECONOMIA CRIATIVA;Sim;14;14;0;0.56
2018;Workshop de Vendas e Growth Hacking;Não;22;21;1680;0.7
2018;WORKSHOP DE VIOLINO POPULAR - SALÃO DE MÚSICA - FEIRA INTERNACIONAL DE ECONOMIA CRIATIVA;Sim;5;5;0;0.25
2018;Workshop Diversos;Não;13;13;390;0.65
2018;Workshop eSocial - Conheça cada fase e o impacto da fase 3 (SST). Inscrição: 1Kg de alimento não perecível.;Sim;126;75;0;0.576923077
2018;Workshop eSocial: O que você precisa saber sobre a Nova Escrita Fiscal Digital para a conformidade Tributária - Trabalhista;Não;19;18;720;1
2018;Workshop Gestão de Marketing - #SEMANADOMEI;Sim;14;14;0;0.35
2018;Workshop Gestão de Marketing - cabaceiras;Sim;21;21;0;0.7
2018;Workshop Gestão de Marketing - Como o Cliente Vê a Minha Empresa;Não;26;26;780;0.866666667
2018;WORKSHOP GESTÃO DE MARKETING - LAGOA SECA;Sim;10;10;0;0.333333333
2018;Workshop GESTÃO DE MARKETING - Monte Castelo. #SEMANADOMEI;Sim;25;25;0;0.833333333
2018;Workshop GESTÃO DE MARKETING - Queimadas. #SEMANADOMEI;Sim;27;27;0;0.9
2018;Workshop Gestão de Marketing - Umbuzeiro;Sim;13;13;0;0.433333333
2018;Workshop Gestão de Projetos e Inovação.;Sim;65;65;0;0.65
2018;Workshop Gestão Financeira -  Cabaceiras;Sim;23;23;0;0.766666667
2018;Workshop Gestão financeira - #SEMANADOMEI;Sim;13;13;0;0.52
2018;Workshop GESTÃO FINANCEIRA - Centenário. #SEMANADOMEI;Sim;17;8;0;0.266666667
2018;Workshop GESTÃO FINANCEIRA - Centro. #SEMANADOMEI;Sim;27;17;0;0.566666667
2018;Workshop GESTÃO FINANCEIRA - Esperança. #SEMANADOMEI;Sim;23;22;0;0.733333333
2018;Workshop Gestão Financeira - Lagoa Seca;Sim;10;10;0;0.333333333
2018;Workshop GESTÃO FINANCEIRA - Malvinas. #SEMANADOMEI;Sim;48;27;0;0.675
2018;Workshop GESTÃO FINANCEIRA - Monte Castelo. #SEMANADOMEI;Sim;28;27;0;0.9
2018;Workshop GESTÃO FINANCEIRA - Presidente Médice. #SEMANADOMEI;Sim;35;20;0;0.5
2018;Workshop GESTÃO FINANCEIRA - Queimadas. #SEMANADOMEI;Sim;23;23;0;0.766666667
2018;Workshop Gestão Financeira - Umbuzeiro;Sim;13;13;0;0.433333333
2018;Workshop Marketing - Esperança. #SEMANADOMEI;Sim;29;28;0;0.933333333
2018;WORKSHOP MINDSET EMPREENDEDOR;Sim;26;19;0;0.38
2018;Workshop Mindset Global;Não;23;23;1840;0.766666667
2018;Workshop Mindset para Empreendedores;Sim;11;11;0;0.55
2018;Workshop Pessoas. Gestão e o Futuro;Sim;46;46;0;0.29375
2018;"Workshop planejamento estratégico e mentorias (P/profissionais; Personais Trainers )";Não;9;9;1350;0.9
2018;WORKSHOP PLANO DE MARKETING E AÇÃO.;Não;4;4;80;0.333333333
2018;Workshop Plano de Negócio- Módulo 1- Caracterização do Empreendimento;Não;13;13;280;0.866666667
2018;Workshop Plano de Negócio- Módulo 3: Plano Financeiro;Não;5;5;160;0.416666667
2018;Workshop Plano de Negócio-Módulo 1: Caracterização do Empreendimento e Estudo de Mercado;Não;8;8;200;0.666666667
2018;Workshop Plano de Negócio-MÓDULO 4: PLANO FINANCEIRO;Não;7;7;160;0.583333333
2018;Workshop Plano de Negócio - 4°turma - 5° módulo: Plano de Marketing e Gestão;Não;4;4;120;0.333333333
2018;Workshop Plano de Negócio - Módulo 1: Caracterização do Empreendimento e Estudo de Mercado.;Não;25;24;520;0.685714286
2018;Workshop Plano de Negócio - Módulo 2: Plano Operacional e Plano de Marketing;Não;14;13;280;0.866666667
2018;Workshop Plano de Negócio - Módulo 2: Plano Operacional e Plano de Marketing.;Não;10;10;200;0.5
2018;Workshop Plano de Negócio - Módulo 3: Plano Financeiro;Não;11;11;240;0.733333333
2018;Workshop Plano de Negócio - Módulo 4: Plano Financeiro;Não;4;4;80;0.333333333
2018;Workshop Plano de Negócio - Módulo 5: Avaliação do Plano de Negocio e Plano de Ações.;Não;3;3;80;0.3
2018;Workshop Plano de Negócio - Módulo 5: Avaliação do Plano e Plano de Ações;Não;17;17;360;0.566666667
2018;Workshop Plano de Negócio -Módulo 4:Plano Financeiro;Não;8;8;200;0.666666667
2018;Workshop Plano de Negócio 5° turma-módulo 2: Estudo de Mercado;Não;12;12;280;1
2018;Workshop pós-21 dias do Empretec: Revisão das CCEs;Sim;65;63;0;0.670212766
2018;Workshop Prototipação e MVP;Não;25;25;1760;0.833333333
2018;Workshop SIMTUR e TechTur 2018;Não;8;8;800;0.16
2018;WORKSHOP SOBRE CURSOS ONLINE  - FEIRA INTERNACIONAL DE ECONOMIA CRIATIVA;Sim;7;7;0;0.28
2018;WORKSHOP SOBRE FABRICAÇÃO DE RABECAS - SALÃO DE MÚSICA - FEIRA INTERNACIONAL DE ECONOMIA CRIATIVA;Sim;2;2;0;0.1
2018;WORKSHOP TRILHAS DO CONHECIMENTO ALUMIAR - LINHAS DE CRÉDITO;Sim;22;22;0;0.88
2018;Workshop Um Papo sobre as Principais Mudanças do Simples Nacional para o Microempreendedor Individual;Não;26;24;300;1
2018;Workshop Vendas Diretas;Não;8;8;1200;0.533333333
2018;Workshop: Atendimento ao Cliente;Não;24;24;999.81;0.96
2018;Workshop: Atendimento e Vendas;Não;37;37;1110;0.925
2018;WORKSHOP: BARBEARIA COM SEU ELIAS;Sim;342;342;0;0.684
2018;Workshop: Cerimonial. Protocolo e Etiqueta.;Não;1;0;0;-
2018;Workshop: Como Atender Melhor o Seu Cliente;Não;30;30;1200;1
2018;WORKSHOP: CONTROLES FINANCEIROS E FORMAÇÃO DO PREÇO DE VENDAS;Sim;23;23;0;0.92
2018;WORKSHOP: Cortes personalizados para cabelos cacheados e Técnicas de corte assimétricos para todos os tipos de cabelos;Sim;22;22;0;0.44
2018;WORKSHOP: LIDERANÇAS NA HOTELARIA - METODOLOGIA REVENUE MANAGEMENT;Sim;17;17;0;0.85
2018;WORKSHOP: MAQUIAGEM COM FERNANDO TORQUATTO;Sim;277;277;0;0.554
2018;WORKSHOP: MECHAS SUMMER BLOND COM WARREN NORTON;Sim;342;342;0;0.684
2018;Workshop: Módulo 1 - Caracterização do Empreendimento e Estudo do Mercado;Não;10;7;160;0.583333333
2018;Workshop: Modulo 4 - Plano Financeiro;Não;6;6;120;0.75
2018;Workshop: planejameneto Estratégico - Personal Trainer;Sim;5;5;0;0.142857143
2018;Workshop: Planejamento Estratégico - Personal Trainer;Sim;4;4;0;0.114285714
2018;Workshop: Plano de Negócio- Módulo 2: Plano Operacional e Plano de Marketing;Não;8;8;200;0.666666667
2018;Workshop: Plano de Negócio - Módulo 4: Plano Financeiro;Não;11;11;240;0.366666667
2018;Workshop: Plano de Negócio - Módulo 5: Avaliação  do Plano e  Plano de Ações;Não;8;8;240;0.666666667
2018;Workshop: Reforma Trabalhista e eSOCIAL;Sim;31;31;0;0.885714286
2018;WORKSHOP: VISAGISMO. CORTES E COLORAÇÃO COM TONY MORAIS;Sim;276;275;0;0.55
2019;- Como Atender Melhor o Seu Cliente;Sim;20;20;0;1
2019;- Fluxo de Caixa;Sim;22;18;0;0.9
2019;"""Um jeito disney de encantar o cliente"" - Campanha Liquida Campina 2019";Sim;119;117;0;0.665
2019;1º SEMINÁRIO CIENTÍFICO DE ESTÉTICA - 13ª FEIRA PARAIBANA DA BELEZA;Não;34;32;3200;0.064
2019;1º Seminário de Negócios Criativos e Colaborativos - Alagoa Grande;Sim;23;23;0;0.766666667
2019;1º SEMINÁRIO PARAIBANO DE NEGÓCIO DE PODOLOGIA - 13ª FEIRA PARAIBANA DA BELEZA;Sim;83;79;0;0.158
2019;2º Conectad@s com o Marketing Digital  - Técnicas de Abordagem e Geração de Conteúdo - Um Play no Seu Negócio;Sim;21;21;0;1
2019;2º WORKSHOP - Inovar para Competir;Sim;19;19;0;1
2019;3ª Conectad@s com o Marketing Digital: Construção de Campanhas Digitais na Prática;Sim;24;12;0;0.96
2019;4º CONGRESSO CAMPEÕES DE VENDAS E ATENDIMENTO - EXCLUSIVO PARA EMPRESAS MEI. ME E EPP;Não;77;76;15200;0.844444444
2019;5° ENSERLEITE - ENCONTRO SERTANEJO DO LEITE;Sim;30;30;0;0.857142857
2019;5ª Reunião do Coletivo das Cooperativas Agropecuárias da Paraíba;Sim;5;5;0;0.166666667
2019;201440100683 - OFICINA DECLARAÇÃO DE RENDA ANUAL - MEI;Sim;24;24;0;0.75
2019;201440101581 - MAIS - Maratona Ágil de Inovação em Saúde;Sim;25;25;0;0.714285714
2019;A  IMPORTÂNCIA DA LEGISLAÇÃO AMBIENTAL DE EMPREENDIMENTOS AQUÍCOLAS;Sim;59;58;0;0.386666667
2019;A adoção do BIM no processo de desenvolvimento e execução de projeto;Sim;49;49;0;0.98
2019;A experiência do Turista na cidade de Sapé.;Sim;30;30;0;0.75
2019;A Experiência do turista no raízes do brejo;Sim;13;13;0;0.65
2019;A importancia da abelha para o meio ambiente;Sim;16;0;0;0.941176471
2019;A IMPORTÂNCIA DA CERTIFICAÇÃO PARA AS CONSTRUTORAS NO SISTEMA DE AVALIAÇÃO (PBQP-H);Sim;17;17;0;0.85
2019;A importância de uma equipe multidisciplinar para o desenvolvimento na pre construção em BIM;Sim;31;31;0;0.62
2019;A IMPORTÂNCIA DO MANEJO ALIMENTAR NA PRODUÇÃO DE CAMARÃO;Sim;91;91;0;0.182
2019;A Poesia que transforma - Bráulio Bessa;Sim;695;0;0;-
2019;A próxima revolução da saúde não virá da medicina;Sim;90;90;0;0.9
2019;A tecnologia aplicada na cana de açúcar no estado da Paraíba;Sim;41;41;0;0.273333333
2019;Ações para o desenvolvimento da piscicultura - Itabaiana.;Sim;11;11;0;0.55
2019;ADRIEL DINIZ - QUEBRANDO O TABU POR TRÁS DA CACHAÇA ( CACHAÇA MATUTA) / DANILO COUTINHO DEGUSTANDO VINHOS COMO UM PROFISSIONAL (SENAC);Sim;38;36;0;0.9
2019;Amazan - Tocando Negócios - Empreendedorismo. poesia e música;Sim;100;100;0;1
2019;ANÁLISE DE CRÉDITO E COBRANÇA PARA PEQUENOS NEGÓCIOS;Sim;11;11;0;0.916666667
2019;Análise de Crédito e Cobrança para Pequenos Negócios;Sim;38;37;0;0.925
2019;APLICATIVO COMPRAS NET MOBILE. PORTAL DE COMPRAS E REDE NACIONAL DE COMPRAS: ESTRATÉGIAS PARA DIVERSIFICAR O MERCADO E AMPLIAR AS VENDAS;Sim;8;8;0;0.4
2019;Apresentação das ações para o setor da aquicultura.;Sim;37;37;0;0.4625
2019;Apresentação de Idéias Inovadoras - Chamada BRAFIP;Sim;22;22;0;0.733333333
2019;APRESENTAÇÃO DO PLANO DE AÇÃO PARA OS LOJISTAS DO CIRNE CENTER;Sim;19;18;0;0.45
2019;AQUISIÇÃO DOS PRODUTOS DA AGRICULTURA FAMILIAR PARA ALIMENTAÇÃO ESCOLAR: ATUALIZADO COM A RESOLUÇÃO CD/FNDE Nº 04/2015;Sim;35;35;0;0.777777778
2019;Arbonegócio - Rodada de Negócio;Não;9;5;250;0.5
2019;ASPECTOS DA CARCINICULTURA PARAIBANA. BRASILEIRA E MUNDIAL;Sim;158;158;0;0.316
2019;Aspectos Jurídicos para Startups;Não;87;46;3910;0.418181818
2019;Atendimento ao cliente - Como satisfazer e encantar seus clientes.;Sim;22;22;0;0.44
